,country,points,price,review_sentiment,variety
82555,38.0,87,16.0,0.43,Rosé
82556,38.0,87,16.0,0.21,Rosé
82557,39.0,87,36.0,0.27,Cabernet Sauvignon
82558,39.0,87,48.0,-0.15,Bordeaux-style Red Blend
82559,39.0,87,27.0,-0.07,Merlot
82560,39.0,87,50.0,0.08,Cabernet Sauvignon
82561,35.0,87,16.0,-0.05,Pinot Noir
82562,39.0,87,40.0,0.41,Cabernet Sauvignon
82563,39.0,87,80.0,-0.15,Red Blend
82564,36.0,87,23.0,0.34,Portuguese White
82565,39.0,87,35.0,0.5,Malbec
82566,39.0,87,17.0,0.31,Sauvignon Blanc
82567,39.0,87,30.0,-0.07,Pinot Noir
82568,39.0,87,39.0,0.12,Syrah
82569,34.0,87,15.0,-0.22,Tempranillo
82570,39.0,80,30.0,-0.02,Syrah
82571,39.0,80,69.0,-0.1,Zinfandel
82572,39.0,80,22.0,-0.1,Red Blend
82573,33.0,80,10.0,0.2,Chardonnay
82574,39.0,93,48.0,0.43,Cabernet Franc
82575,35.0,92,50.0,0.46,Cabernet Sauvignon
82576,35.0,92,22.0,0.57,Malbec
82577,28.0,92,42.0,0.19,Bordeaux-style Red Blend
82578,39.0,92,36.0,0.19,Merlot
82579,39.0,91,55.0,0.16,Pinot Noir
82580,39.0,91,15.0,0.16,Zinfandel
82581,28.0,91,30.0,0.32,Bordeaux-style Red Blend
82582,37.0,86,20.0,0.06,Sparkling Blend
82583,37.0,86,36.78122437966355,0.14,Sangiovese
82584,39.0,86,18.0,0.21,Sauvignon Blanc
82585,12.0,86,10.0,0.41,White Blend
82586,38.0,86,36.78122437966355,0.21,Sparkling Blend
82587,36.0,86,10.0,0.22,Rosé
82588,35.0,86,14.0,-0.02,Chardonnay
82589,23.0,86,9.0,0.03,Cabernet Sauvignon
82590,36.0,86,36.78122437966355,0.35,Portuguese White
82591,39.0,86,23.0,0.43,Chardonnay
82592,36.0,86,36.78122437966355,0.21,Portuguese Red
82593,15.0,86,35.0,-0.15,Bordeaux-style Red Blend
82594,35.0,86,16.0,-0.06,Sauvignon Blanc
82595,35.0,86,22.0,0.35,Chardonnay
82596,39.0,86,25.0,0.23,Cabernet Sauvignon
82597,35.0,86,10.0,0.07,Chardonnay
82598,39.0,86,34.0,0.15,Chardonnay
82599,38.0,86,36.78122437966355,0.38,Champagne Blend
82600,39.0,86,29.0,0.05,Zinfandel
82601,39.0,86,23.0,0.41,Cabernet Sauvignon
82602,39.0,92,60.0,0.26,Cabernet Sauvignon
82603,33.0,92,39.0,-0.39,Malbec
82604,39.0,92,49.0,0.03,Pinot Noir
82605,39.0,92,40.0,0.03,Malbec
82606,39.0,92,35.0,0.15,Pinot Noir
82607,37.0,92,75.0,-0.05,Nebbiolo
82608,29.0,92,21.0,0.31,Chardonnay
82609,33.0,92,36.0,0.03,Malbec
82610,39.0,92,32.0,0.2,Malbec
82611,39.0,92,65.0,0.1,Cabernet Sauvignon
82612,31.0,92,34.0,0.31,Riesling
82613,36.0,92,16.0,0.08,Portuguese Red
82614,39.0,92,75.0,0.07,Pinot Noir
82615,31.0,92,54.0,-0.04,Riesling
82616,39.0,92,30.0,0.19,Sauvignon Blanc
82617,39.0,92,64.0,0.36,Bordeaux-style Red Blend
82618,29.0,92,20.0,0.16,Chardonnay
82619,38.0,92,36.78122437966355,0.23,Bordeaux-style Red Blend
82620,38.0,92,45.0,0.17,Bordeaux-style Red Blend
82621,38.0,92,36.78122437966355,0.14,Bordeaux-style Red Blend
82622,38.0,92,36.78122437966355,-0.09,Bordeaux-style Red Blend
82623,38.0,92,30.0,0.03,Bordeaux-style Red Blend
82624,39.0,92,20.0,0.39,Pinot Gris
82625,39.0,92,90.0,-0.04,Pinot Noir
82626,39.0,92,40.0,0.0,Syrah
82627,39.0,92,75.0,0.26,Bordeaux-style Red Blend
82628,39.0,92,75.0,0.32,Cabernet Sauvignon
82629,39.0,92,19.0,0.26,Pinot Noir
82630,39.0,92,25.0,0.15,Sauvignon Blanc
82631,35.0,92,35.0,-0.08,Red Blend
82632,39.0,92,50.0,0.19,Syrah
82633,39.0,92,55.0,0.09,Cabernet Sauvignon
82634,38.0,92,36.78122437966355,-0.01,Riesling
82635,39.0,92,42.0,0.15,Pinot Noir
82636,39.0,92,37.0,0.19,Zinfandel
82637,29.0,92,56.0,0.1,Pinot Noir
82638,39.0,92,36.0,0.16,Sauvignon Blanc
82639,39.0,92,75.0,0.32,Cabernet Sauvignon
82640,38.0,92,40.0,0.42,Riesling
82641,38.0,92,26.0,0.29,Pinot Gris
82642,38.0,92,26.0,0.22,Riesling
82643,39.0,92,26.0,0.28,Cabernet Sauvignon
82644,38.0,92,20.0,0.33,Pinot Gris
82645,39.0,92,60.0,0.08,Pinot Noir
82646,39.0,92,65.0,0.12,Pinot Noir
82647,38.0,92,34.0,0.26,Riesling
82648,39.0,92,48.0,0.3,Syrah
82649,39.0,92,45.0,0.07,Red Blend
82650,39.0,92,90.0,-0.04,Cabernet Sauvignon
82651,39.0,91,30.0,0.09,Syrah
82652,39.0,87,42.0,0.03,Bordeaux-style Red Blend
82653,39.0,87,45.0,0.0,Cabernet Sauvignon
82654,38.0,87,20.0,0.12,Rosé
82655,30.0,87,12.0,0.62,Sauvignon Blanc
82656,34.0,87,36.78122437966355,-0.3,Red Blend
82657,39.0,87,54.0,0.03,Pinot Noir
82658,39.0,87,13.0,0.04,Pinot Noir
82659,39.0,87,42.0,0.22,Zinfandel
82660,32.0,87,13.0,0.23,Rosé
82661,39.0,87,15.0,0.15,Riesling
82662,39.0,87,36.0,0.29,Cabernet Sauvignon
82663,39.0,87,18.0,0.03,Zinfandel
82664,39.0,87,40.0,0.15,Cabernet Franc
82665,38.0,87,24.0,0.38,Rosé
82666,38.0,87,15.0,0.24,Rosé
82667,38.0,87,30.0,0.32,Rosé
82668,38.0,87,18.0,0.33,Rosé
82669,38.0,87,13.0,0.25,Rosé
82670,32.0,85,16.0,0.43,Grüner Veltliner
82671,37.0,85,10.0,-0.02,White Blend
82672,39.0,85,12.0,0.32,Pinot Noir
82673,39.0,84,18.0,0.14,Red Blend
82674,37.0,84,10.0,0.19,Pinot Grigio
82675,25.0,84,17.0,0.13,White Blend
82676,33.0,84,13.0,0.14,Pinot Gris
82677,38.0,84,36.78122437966355,0.18,Rosé
82678,39.0,84,49.0,0.15,Cabernet Sauvignon
82679,39.0,84,9.0,0.15,White Blend
82680,37.0,84,13.0,0.35,Pinot Grigio
82681,39.0,84,18.0,0.38,Chardonnay
82682,33.0,84,13.0,0.12,Rosé
82683,39.0,84,24.0,0.15,Zinfandel
82684,39.0,84,20.0,0.08,Merlot
82685,39.0,84,25.0,0.2,Merlot
82686,39.0,84,40.0,-0.2,Chardonnay
82687,39.0,84,15.0,-0.04,Sauvignon Blanc
82688,37.0,84,7.0,0.2,Pinot Grigio
82689,33.0,84,33.0,-0.06,Malbec
82690,39.0,84,24.0,0.16,Chardonnay
82691,28.0,84,14.0,0.16,Rosé
82692,39.0,84,13.0,0.13,Chardonnay
82693,39.0,83,12.0,0.08,Zinfandel
82694,39.0,83,30.0,0.14,Cabernet Sauvignon
82695,39.0,83,26.0,-0.02,Sangiovese
82696,39.0,83,7.0,0.17,Merlot
82697,38.0,83,10.0,0.15,Rhône-style Red Blend
82698,35.0,83,12.0,0.06,Malbec
82699,39.0,83,11.0,0.08,Sauvignon Blanc
82700,38.0,83,8.0,0.05,Pinot Noir
82701,38.0,83,36.78122437966355,0.17,Bordeaux-style Red Blend
82702,35.0,83,12.0,0.17,Chardonnay
82703,39.0,82,32.0,0.02,Zinfandel
82704,37.0,82,36.78122437966355,0.04,Rosé
82705,38.0,82,36.78122437966355,-0.19,Bordeaux-style Red Blend
82706,35.0,82,18.0,0.09,Chardonnay
82707,39.0,82,20.0,-0.12,Chardonnay
82708,39.0,87,45.0,0.35,Pinot Noir
82709,39.0,87,32.0,0.12,Zinfandel
82710,38.0,87,20.0,0.18,Sauvignon Blanc
82711,39.0,87,42.0,0.19,Cabernet Franc
82712,37.0,87,18.0,0.16,Sangiovese
82713,39.0,87,32.0,0.29,Syrah
82714,36.0,87,12.0,0.34,Portuguese White
82715,37.0,87,28.0,-0.03,Red Blend
82716,38.0,87,13.0,0.4,Pinot Gris
82717,38.0,87,36.78122437966355,0.24,Cabernet Franc
82718,37.0,87,29.0,0.03,Red Blend
82719,37.0,87,25.0,0.29,Red Blend
82720,37.0,87,16.0,0.23,Sangiovese
82721,37.0,87,20.0,0.1,Red Blend
82722,24.0,87,15.0,0.05,Red Blend
82723,38.0,87,19.0,0.55,Sparkling Blend
82724,37.0,87,15.0,-0.02,Red Blend
82725,39.0,87,19.0,0.69,Sauvignon Blanc
82726,39.0,87,25.0,0.07,Riesling
82727,37.0,87,19.0,0.03,Red Blend
82728,38.0,96,37.0,0.58,Riesling
82729,39.0,95,165.0,0.01,Cabernet Sauvignon
82730,39.0,95,48.0,0.19,Cabernet Sauvignon
82731,39.0,95,75.0,0.5,Pinot Noir
82732,32.0,95,50.0,0.17,Riesling
82733,39.0,95,25.0,0.47,Cabernet Sauvignon
82734,38.0,95,65.0,0.39,Riesling
82735,38.0,95,45.0,0.55,Gewürztraminer
82736,38.0,95,30.0,0.38,Riesling
82737,39.0,95,85.0,0.13,Cabernet Sauvignon
82738,39.0,94,125.0,0.13,Cabernet Sauvignon
82739,39.0,94,50.0,0.32,Bordeaux-style Red Blend
82740,38.0,94,50.0,0.04,Riesling
82741,39.0,94,155.0,0.04,Cabernet Sauvignon
82742,38.0,94,40.0,0.26,Riesling
82743,39.0,94,75.0,0.24,Merlot
82744,39.0,94,60.0,0.39,Malbec
82745,38.0,94,43.0,0.74,Rhône-style Red Blend
82746,38.0,94,47.0,0.02,Pinot Gris
82747,39.0,94,50.0,0.19,Rhône-style Red Blend
82748,39.0,94,50.0,0.14,Cabernet Sauvignon
82749,38.0,94,25.0,0.32,Rhône-style Red Blend
82750,38.0,94,62.0,0.25,Rhône-style Red Blend
82751,38.0,94,29.0,0.15,Riesling
82752,32.0,94,46.0,0.17,Grüner Veltliner
82753,38.0,94,57.0,0.45,Gewürztraminer
82754,39.0,94,36.0,0.07,Pinot Noir
82755,39.0,94,55.0,0.36,Syrah
82756,39.0,90,45.0,-0.06,Chardonnay
82757,39.0,90,48.0,0.33,Pinot Noir
82758,34.0,90,150.0,-0.15,Tempranillo
82759,39.0,90,80.0,0.03,Cabernet Sauvignon
82760,29.0,90,17.0,0.02,Chardonnay
82761,37.0,90,33.0,-0.16,Sangiovese
82762,37.0,90,37.0,0.2,White Blend
82763,39.0,90,65.0,0.1,Pinot Noir
82764,34.0,90,45.0,-0.04,Red Blend
82765,34.0,90,25.0,0.21,Red Blend
82766,29.0,90,35.0,0.17,Cabernet Sauvignon
82767,34.0,90,24.0,0.21,Tempranillo
82768,34.0,90,33.0,0.14,Tempranillo
82769,39.0,90,29.0,0.61,Pinot Noir
82770,39.0,90,25.0,0.25,Chardonnay
82771,38.0,90,17.0,0.14,Pinot Noir
82772,39.0,90,35.0,0.17,Pinot Noir
82773,39.0,90,25.0,0.16,Pinot Noir
82774,37.0,90,65.0,-0.17,Red Blend
82775,37.0,90,89.0,0.1,Sangiovese
82776,39.0,90,14.0,0.43,Chardonnay
82777,37.0,90,50.0,0.18,Sangiovese
82778,39.0,90,25.0,0.08,Zinfandel
82779,37.0,90,70.0,-0.17,Sangiovese
82780,39.0,93,39.0,-0.01,Bordeaux-style Red Blend
82781,32.0,93,42.0,0.2,Riesling
82782,39.0,93,62.0,0.14,Cabernet Sauvignon
82783,39.0,93,82.0,0.17,Pinot Noir
82784,37.0,93,140.0,0.05,Sangiovese
82785,39.0,93,26.0,0.22,Red Blend
82786,32.0,93,80.0,0.28,Riesling
82787,32.0,93,47.0,0.17,Grüner Veltliner
82788,37.0,93,44.0,0.19,Sangiovese
82789,39.0,93,65.0,-0.04,Pinot Noir
82790,37.0,93,70.0,0.08,Sangiovese
82791,32.0,93,28.0,0.31,Grüner Veltliner
82792,32.0,93,31.0,0.32,Grüner Veltliner
82793,32.0,93,49.0,0.15,Grüner Veltliner
82794,32.0,93,50.0,0.19,Grüner Veltliner
82795,39.0,93,75.0,0.2,Sparkling Blend
82796,30.0,93,30.0,-0.22,Sauvignon Blanc
82797,32.0,93,36.78122437966355,0.45,Grüner Veltliner
82798,39.0,93,50.0,-0.02,Bordeaux-style Red Blend
82799,39.0,93,35.0,0.43,Cabernet Sauvignon
82800,39.0,93,100.0,-0.04,Bordeaux-style Red Blend
82801,39.0,93,28.0,0.04,Chardonnay
82802,37.0,93,36.78122437966355,0.14,Sangiovese
82803,39.0,93,36.0,0.12,Pinot Noir
82804,32.0,93,70.0,0.15,Grüner Veltliner
82805,38.0,93,29.0,0.1,Gamay
82806,38.0,93,27.0,-0.07,Gamay
82807,32.0,93,27.0,0.12,Grüner Veltliner
82808,37.0,93,120.0,0.23,Sangiovese
82809,39.0,89,28.0,0.11,Sangiovese
82810,39.0,89,39.0,0.06,Pinot Noir
82811,39.0,89,56.0,0.07,Pinot Noir
82812,36.0,89,30.0,0.19,Syrah
82813,36.0,89,18.0,0.18,Portuguese Red
82814,37.0,89,25.0,0.16,Sparkling Blend
82815,39.0,89,45.0,0.2,Merlot
82816,39.0,89,17.0,0.12,Cabernet Sauvignon
82817,39.0,89,55.0,0.29,Zinfandel
82818,39.0,89,30.0,0.06,Pinot Noir
82819,38.0,89,20.0,0.19,Sparkling Blend
82820,34.0,89,16.0,0.03,Pinot Noir
82821,38.0,89,20.0,0.18,Bordeaux-style Red Blend
82822,38.0,89,45.0,0.33,Champagne Blend
82823,37.0,89,64.0,0.18,Sparkling Blend
82824,37.0,89,44.0,0.08,Sparkling Blend
82825,39.0,89,35.0,0.08,Chardonnay
82826,39.0,89,40.0,0.49,Pinot Noir
82827,38.0,89,55.0,0.59,Champagne Blend
82828,37.0,89,45.0,0.3,Sparkling Blend
82829,38.0,89,25.0,0.35,Bordeaux-style Red Blend
82830,38.0,89,14.0,0.09,Bordeaux-style Red Blend
82831,38.0,89,25.0,0.31,Bordeaux-style Red Blend
82832,38.0,89,20.0,0.21,Bordeaux-style Red Blend
82833,38.0,89,20.0,0.14,Bordeaux-style Red Blend
82834,37.0,87,60.0,-0.1,Sangiovese
82835,36.0,87,11.0,0.29,Portuguese White
82836,33.0,87,30.0,-0.0,Sauvignon Blanc
82837,33.0,87,30.0,0.07,White Blend
82838,39.0,87,30.0,0.36,Chardonnay
82839,37.0,87,55.0,-0.13,Sangiovese
82840,37.0,87,50.0,-0.09,Sangiovese
82841,36.0,87,10.0,0.39,Portuguese White
82842,38.0,87,19.0,0.29,Chardonnay
82843,39.0,87,32.0,0.2,Sauvignon Blanc
82844,36.0,87,30.0,0.29,Syrah
82845,38.0,87,17.0,0.19,Malbec
82846,38.0,87,10.0,0.14,Bordeaux-style White Blend
82847,37.0,87,80.0,-0.07,Sangiovese
82848,38.0,87,15.0,0.19,Malbec
82849,38.0,87,12.0,0.24,Bordeaux-style Red Blend
82850,39.0,87,14.0,-0.2,Cabernet Sauvignon
82851,39.0,87,12.0,0.08,Sauvignon Blanc
82852,28.0,87,10.0,0.14,Sauvignon Blanc
82853,36.0,87,8.0,0.05,Portuguese Red
82854,39.0,87,20.0,0.05,Riesling
82855,28.0,87,10.0,0.31,Sauvignon Blanc
82856,39.0,92,36.0,-0.09,Syrah
82857,39.0,92,32.0,0.43,Sauvignon Blanc
82858,39.0,92,18.0,0.19,Rhône-style Red Blend
82859,32.0,92,43.0,0.26,Grüner Veltliner
82860,39.0,92,65.0,0.33,Cabernet Sauvignon
82861,38.0,92,35.0,0.1,Rosé
82862,32.0,92,15.0,0.17,Red Blend
82863,39.0,92,55.0,0.03,Syrah
82864,39.0,92,125.0,0.11,Bordeaux-style Red Blend
82865,39.0,92,27.0,0.12,Pinot Noir
82866,39.0,92,36.78122437966355,-0.04,Syrah
82867,39.0,92,50.0,0.18,Zinfandel
82868,39.0,92,50.0,0.15,Zinfandel
82869,39.0,92,120.0,-0.4,Cabernet Sauvignon
82870,32.0,92,36.78122437966355,0.18,Grüner Veltliner
82871,39.0,92,49.0,-0.02,Chardonnay
82872,33.0,92,40.0,-0.14,Malbec
82873,39.0,92,85.0,0.23,Cabernet Sauvignon
82874,39.0,92,22.0,0.31,Rosé
82875,32.0,92,18.0,0.32,Grüner Veltliner
82876,39.0,92,68.0,0.25,Pinot Noir
82877,38.0,92,59.0,0.19,Rosé
82878,38.0,92,48.0,0.26,Rosé
82879,39.0,92,45.0,0.13,Pinot Noir
82880,39.0,92,45.0,-0.1,Chardonnay
82881,33.0,92,64.0,0.24,Malbec
82882,39.0,92,28.0,0.26,Syrah
82883,39.0,92,54.0,0.15,Pinot Noir
82884,39.0,91,60.0,-0.06,Syrah
82885,36.0,91,22.0,0.21,Portuguese Red
82886,36.0,91,36.78122437966355,0.3,Portuguese Red
82887,39.0,91,55.0,0.11,Syrah
82888,30.0,87,20.0,-0.24,Pinot Noir
82889,26.0,87,16.0,0.09,Riesling
82890,32.0,87,20.0,0.16,Sparkling Blend
82891,39.0,87,15.0,0.32,Cabernet Sauvignon
82892,38.0,87,59.0,0.29,Champagne Blend
82893,33.0,87,12.0,0.12,White Blend
82894,39.0,87,27.0,0.05,Pinot Noir
82895,39.0,87,16.0,0.07,Pinot Noir
82896,38.0,87,56.0,0.18,Champagne Blend
82897,39.0,87,36.0,-0.01,Sparkling Blend
82898,39.0,87,18.0,0.38,Cabernet Sauvignon
82899,26.0,87,20.0,0.22,Pinot Noir
82900,33.0,87,15.0,-0.18,Cabernet Franc
82901,38.0,87,50.0,0.42,Champagne Blend
82902,39.0,87,80.0,0.18,Cabernet Sauvignon
82903,38.0,87,40.0,0.36,Champagne Blend
82904,39.0,87,25.0,0.48,Pinot Noir
82905,30.0,87,27.0,0.25,Sauvignon Blanc
82906,32.0,87,19.0,0.25,Sparkling Blend
82907,31.0,87,13.0,0.15,Riesling
82908,39.0,87,20.0,0.17,Pinot Noir
82909,39.0,87,5.0,0.34,Sparkling Blend
82910,39.0,87,40.0,0.38,Malbec
82911,39.0,87,37.0,-0.05,Zinfandel
82912,39.0,91,35.0,0.07,Syrah
82913,39.0,91,32.0,0.12,Pinot Grigio
82914,39.0,91,25.0,-0.02,Pinot Noir
82915,39.0,91,95.0,0.46,Cabernet Sauvignon
82916,39.0,91,48.0,0.31,Syrah
82917,39.0,91,30.0,0.16,Malbec
82918,29.0,91,65.0,0.04,Pinot Noir
82919,39.0,91,60.0,0.11,Syrah
82920,31.0,91,20.0,0.13,Riesling
82921,39.0,91,34.0,0.13,Sauvignon Blanc
82922,39.0,91,60.0,0.24,Cabernet Sauvignon
82923,39.0,91,45.0,0.14,Pinot Noir
82924,34.0,91,50.0,-0.01,Red Blend
82925,39.0,91,23.0,0.4,Pinot Noir
82926,39.0,91,24.0,0.28,Pinot Noir
82927,39.0,91,80.0,0.01,Cabernet Sauvignon
82928,36.0,91,22.0,0.34,Portuguese White
82929,38.0,91,25.0,0.0,Sauvignon Blanc
82930,39.0,91,65.0,0.06,Pinot Noir
82931,36.0,91,20.0,0.1,Portuguese Red
82932,39.0,91,28.0,0.35,Syrah
82933,39.0,91,45.0,-0.04,Chardonnay
82934,39.0,91,39.0,0.52,Chardonnay
82935,38.0,91,35.0,0.07,Sauvignon Blanc
82936,39.0,94,42.0,0.36,Pinot Noir
82937,39.0,94,70.0,-0.17,Pinot Noir
82938,39.0,94,70.0,0.51,Chardonnay
82939,39.0,94,60.0,0.17,Pinot Noir
82940,39.0,93,50.0,0.05,Cabernet Sauvignon
82941,38.0,93,41.0,0.36,Riesling
82942,39.0,93,35.0,0.03,Syrah
82943,35.0,93,55.0,0.02,Red Blend
82944,39.0,93,68.0,-0.05,Pinot Noir
82945,39.0,93,30.0,0.15,Rhône-style Red Blend
82946,39.0,93,50.0,0.07,Pinot Noir
82947,36.0,93,40.0,0.39,Portuguese Red
82948,39.0,93,55.0,0.26,Syrah
82949,39.0,93,60.0,-0.03,Pinot Noir
82950,39.0,93,39.0,0.15,White Blend
82951,39.0,93,60.0,0.17,Red Blend
82952,39.0,93,48.0,0.12,Cabernet Sauvignon
82953,39.0,93,60.0,0.13,Cabernet Sauvignon
82954,38.0,93,24.0,0.19,Malbec
82955,39.0,93,65.0,0.44,Pinot Noir
82956,38.0,93,55.0,0.21,Gewürztraminer
82957,39.0,93,35.0,0.14,Chardonnay
82958,39.0,93,75.0,0.16,Red Blend
82959,39.0,93,60.0,-0.07,Pinot Noir
82960,39.0,93,64.0,-0.02,Pinot Noir
82961,39.0,93,66.0,0.31,Pinot Noir
82962,39.0,93,48.0,0.44,Chardonnay
82963,39.0,93,64.0,0.2,Pinot Noir
82964,39.0,88,24.0,0.04,Syrah
82965,39.0,88,15.0,0.01,Pinot Noir
82966,35.0,88,14.0,0.11,Pinot Noir
82967,36.0,88,9.0,-0.12,Portuguese Red
82968,37.0,88,25.0,-0.08,Red Blend
82969,39.0,88,45.0,0.02,Pinot Noir
82970,37.0,88,25.0,0.05,Red Blend
82971,37.0,88,25.0,0.08,Red Blend
82972,39.0,88,14.0,0.14,Cabernet Sauvignon
82973,31.0,88,22.0,0.05,Riesling
82974,39.0,88,24.0,0.21,Malbec
82975,37.0,88,21.0,-0.03,Sangiovese
82976,36.0,88,15.0,0.21,Rosé
82977,39.0,88,32.0,-0.03,Zinfandel
82978,39.0,88,25.0,0.08,Chardonnay
82979,39.0,88,17.0,0.05,Chardonnay
82980,39.0,88,28.0,0.07,Chardonnay
82981,39.0,88,25.0,0.09,Merlot
82982,37.0,88,50.0,0.0,Sangiovese
82983,39.0,88,38.0,0.0,Chardonnay
82984,38.0,88,13.0,0.07,Bordeaux-style Red Blend
82985,39.0,88,36.0,-0.02,Pinot Noir
82986,37.0,88,24.0,0.25,Red Blend
82987,39.0,88,45.0,0.11,Pinot Noir
82988,38.0,84,32.0,0.33,Riesling
82989,39.0,84,13.0,0.07,Pinot Grigio
82990,36.0,84,7.0,0.17,Portuguese Red
82991,39.0,84,10.0,0.1,Red Blend
82992,38.0,84,36.78122437966355,0.11,Pinot Noir
82993,35.0,84,12.0,-0.18,Cabernet Sauvignon
82994,35.0,84,8.0,-0.17,Cabernet Sauvignon
82995,35.0,84,12.0,0.17,Sauvignon Blanc
82996,38.0,84,13.0,0.36,Riesling
82997,35.0,84,12.0,-0.15,Sauvignon Blanc
82998,38.0,84,17.0,0.19,Gewürztraminer
82999,36.0,84,15.0,0.27,Portuguese Red
83000,35.0,84,13.0,-0.02,Sauvignon Blanc
83001,38.0,84,15.0,0.17,Bordeaux-style Red Blend
83002,38.0,84,20.0,-0.16,Bordeaux-style Red Blend
83003,38.0,84,14.0,0.1,Bordeaux-style Red Blend
83004,38.0,84,13.0,-0.15,Bordeaux-style Red Blend
83005,38.0,84,22.0,-0.06,Bordeaux-style Red Blend
83006,39.0,84,26.0,0.23,Pinot Noir
83007,39.0,84,25.0,-0.05,Cabernet Sauvignon
83008,38.0,84,13.0,0.44,Bordeaux-style White Blend
83009,38.0,84,29.0,0.0,Pinot Noir
83010,35.0,84,12.0,-0.08,Chardonnay
83011,39.0,91,62.0,0.03,Cabernet Sauvignon
83012,39.0,91,24.0,0.35,Merlot
83013,28.0,91,30.0,0.2,Syrah
83014,39.0,91,22.0,0.42,Zinfandel
83015,39.0,91,36.0,0.18,Pinot Noir
83016,39.0,91,48.0,0.48,Bordeaux-style Red Blend
83017,37.0,91,40.0,0.1,White Blend
83018,38.0,91,15.0,0.14,Malbec
83019,39.0,91,40.0,0.17,Cabernet Sauvignon
83020,39.0,91,69.0,0.42,Pinot Noir
83021,39.0,91,40.0,0.82,Cabernet Sauvignon
83022,37.0,91,39.0,0.22,Chardonnay
83023,37.0,91,37.0,0.74,White Blend
83024,28.0,91,28.0,0.31,Red Blend
83025,39.0,91,27.0,0.3,Syrah
83026,33.0,91,19.0,0.24,Malbec
83027,39.0,91,45.0,0.75,Pinot Noir
83028,39.0,91,47.0,0.8,Pinot Noir
83029,28.0,91,65.0,0.07,Red Blend
83030,31.0,91,51.0,0.13,Riesling
83031,38.0,91,25.0,0.21,Malbec
83032,37.0,91,120.0,0.28,Chardonnay
83033,33.0,91,24.0,0.27,Red Blend
83034,28.0,91,27.0,0.09,Syrah
83035,27.0,90,25.0,0.23,Cabernet Sauvignon
83036,30.0,90,45.0,0.16,Chardonnay
83037,30.0,90,30.0,0.05,Pinot Noir
83038,39.0,90,20.0,0.26,Merlot
83039,37.0,90,22.0,-0.04,Red Blend
83040,37.0,90,15.0,-0.11,Red Blend
83041,39.0,90,52.0,0.02,Red Blend
83042,37.0,90,42.0,0.1,Merlot
83043,31.0,90,70.0,-0.02,Riesling
83044,39.0,90,90.0,0.26,Cabernet Sauvignon
83045,39.0,90,36.0,0.3,Chardonnay
83046,38.0,90,30.0,0.2,Gewürztraminer
83047,39.0,90,30.0,0.2,Pinot Gris
83048,39.0,90,21.0,0.1,Sauvignon Blanc
83049,33.0,90,55.0,-0.09,Red Blend
83050,37.0,90,18.0,-0.1,Red Blend
83051,39.0,90,25.0,0.14,Zinfandel
83052,39.0,90,25.0,0.08,Zinfandel
83053,39.0,90,50.0,0.23,Pinot Noir
83054,33.0,90,79.0,-0.2,Malbec
83055,33.0,90,20.0,0.24,Red Blend
83056,39.0,90,32.0,0.29,Pinot Noir
83057,33.0,90,69.0,0.41,Red Blend
83058,38.0,85,14.0,0.54,Rosé
83059,34.0,85,30.0,-0.03,Red Blend
83060,36.0,85,9.0,0.41,Portuguese White
83061,39.0,85,19.0,0.43,Merlot
83062,38.0,85,14.0,0.25,Sauvignon Blanc
83063,38.0,85,13.0,0.48,Bordeaux-style White Blend
83064,38.0,85,12.0,0.23,Bordeaux-style White Blend
83065,33.0,85,15.0,0.01,White Blend
83066,33.0,85,12.0,-0.21,Cabernet Sauvignon
83067,38.0,85,18.0,-0.04,Bordeaux-style Red Blend
83068,38.0,85,15.0,0.17,Bordeaux-style Red Blend
83069,36.0,85,8.0,0.22,Rosé
83070,38.0,85,36.78122437966355,0.37,Rosé
83071,39.0,85,18.0,0.02,Sauvignon Blanc
83072,33.0,85,11.0,0.0,Chardonnay
83073,39.0,85,24.0,-0.04,Pinot Noir
83074,36.0,85,9.0,0.38,Rosé
83075,39.0,85,14.0,0.02,White Blend
83076,39.0,85,32.0,0.11,Chardonnay
83077,38.0,85,20.0,0.42,Sauvignon Blanc
83078,38.0,85,30.0,0.55,Sauvignon Blanc
83079,33.0,85,14.0,0.03,Cabernet Sauvignon
83080,33.0,85,28.0,0.01,Red Blend
83081,34.0,85,15.0,-0.01,Tempranillo
83082,39.0,85,23.0,0.17,Chardonnay
83083,39.0,86,17.0,0.23,Pinot Gris
83084,39.0,86,15.0,0.02,Syrah
83085,35.0,86,11.0,0.2,Sauvignon Blanc
83086,38.0,86,23.0,0.46,Gewürztraminer
83087,39.0,86,11.0,0.41,Pinot Noir
83088,35.0,86,7.0,0.36,Pinot Noir
83089,39.0,86,20.0,-0.03,Zinfandel
83090,39.0,86,35.0,0.1,Syrah
83091,38.0,86,20.0,0.26,Pinot Gris
83092,39.0,86,20.0,-0.02,Red Blend
83093,39.0,86,23.0,0.25,Pinot Noir
83094,37.0,86,48.0,-0.04,Red Blend
83095,39.0,86,62.0,0.1,Bordeaux-style Red Blend
83096,39.0,86,65.0,-0.04,Syrah
83097,37.0,86,14.0,0.18,Red Blend
83098,38.0,86,24.0,0.45,White Blend
83099,37.0,86,15.0,-0.22,Red Blend
83100,39.0,86,30.0,0.0,Syrah
83101,39.0,86,17.0,0.39,Pinot Noir
83102,39.0,86,25.0,0.06,Cabernet Franc
83103,39.0,91,17.0,0.37,Sauvignon Blanc
